ArtistID,ArtistName,ArtistTag
"AR9W3X91187FB3994C","Phil Collins","soft rock"
"AR9W3X91187FB3994C","Phil Collins","jazz"
"AR9W3X91187FB3994C","Phil Collins","rock"
"AR9W3X91187FB3994C","Phil Collins","adult contemporary"
"AR9W3X91187FB3994C","Phil Collins","progressive rock"
"AR9W3X91187FB3994C","Phil Collins","english"
"AR9W3X91187FB3994C","Phil Collins","pop"
"AR9W3X91187FB3994C","Phil Collins","uk"
"AR9W3X91187FB3994C","Phil Collins","pop rock"
"AR9W3X91187FB3994C","Phil Collins","classic pop and rock"
"ARPATQ21187B9ACAFC","Happy Mondays","madchester"
"ARPATQ21187B9ACAFC","Happy Mondays","uk"
"ARPATQ21187B9ACAFC","Happy Mondays","british"
"ARPATQ21187B9ACAFC","Happy Mondays","english"
"ARPATQ21187B9ACAFC","Happy Mondays","rock and indie"
"AR5DXUU1187B9B0E42","Falco","austrian"
"AR5DXUU1187B9B0E42","Falco","pop"
"AR5DXUU1187B9B0E42","Falco","80s"
"AR5DXUU1187B9B0E42","Falco","austropop"
"AR5DXUU1187B9B0E42","Falco","rock and indie"
"AR5DXUU1187B9B0E42","Falco","german"
"AR5DXUU1187B9B0E42","Falco","european"
"ARTR7971187FB4CF69","Rocket From The Tombs","punk"
"ARTR7971187FB4CF69","Rocket From The Tombs","usa"
"ARTR7971187FB4CF69","Rocket From The Tombs","cleveland"
"ARXPE571187FB4AFD0","Rickie Lee Jones","classic pop and rock"
"ARXPE571187FB4AFD0","Rickie Lee Jones","folk"
"ARB45GQ1187B98D2B4","DeGarmo & Key","christian rock"
"AR1ZKBE1187FB53629","Kraftwerk","german"
"AR1ZKBE1187FB53629","Kraftwerk","electronic"
"AR1ZKBE1187FB53629","Kraftwerk","synthpop"
"AR1ZKBE1187FB53629","Kraftwerk","krautrock"
"AR1ZKBE1187FB53629","Kraftwerk","classic pop and rock"
"AR1ZKBE1187FB53629","Kraftwerk","electro"
"AR1ZKBE1187FB53629","Kraftwerk","european"
"AR1ZKBE1187FB53629","Kraftwerk","düsseldorf"
"AR1ZKBE1187FB53629","Kraftwerk","techno"
"AR1ZKBE1187FB53629","Kraftwerk","rock"
"AR1ZKBE1187FB53629","Kraftwerk","industrial"
"AREDBBQ1187B98AFF5","Eddie Calvert","uk"
"AREDBBQ1187B98AFF5","Eddie Calvert","british"
"AREDBBQ1187B98AFF5","Eddie Calvert","english"
"AR13CXU1187B9AD30A","The Clash","uk"
"AR13CXU1187B9AD30A","The Clash","british"
"AR13CXU1187B9AD30A","The Clash","english"
"AR13CXU1187B9AD30A","The Clash","classic pop and rock"
"AR13CXU1187B9AD30A","The Clash","punk"
"AR13CXU1187B9AD30A","The Clash","london"
"AR13CXU1187B9AD30A","The Clash","rock"
"AR13CXU1187B9AD30A","The Clash","england"
"AR13CXU1187B9AD30A","The Clash","punk rock"
"ARTE9CG1187B99B1AF","Karaoke (Made famous by DMX)","performance name"
"ARTE9CG1187B99B1AF","Karaoke (Made famous by DMX)","american"
"ARTE9CG1187B99B1AF","Karaoke (Made famous by DMX)","hip-hop"
"ARTE9CG1187B99B1AF","Karaoke (Made famous by DMX)","hip hop rnb and dance hall"
"AR11NP91187B9901B4","The Roches","folk"
"AR11NP91187B9901B4","The Roches","rock"
"AR11NP91187B9901B4","The Roches","american"
"AR03BDP1187FB5B324","Britney Spears","pop"
"AR03BDP1187FB5B324","Britney Spears","american"
"AR03BDP1187FB5B324","Britney Spears","urban pop"
"AR03BDP1187FB5B324","Britney Spears","dance"
"AR03BDP1187FB5B324","Britney Spears","pop and chart"
"AR03BDP1187FB5B324","Britney Spears","américain"
"AR03BDP1187FB5B324","Britney Spears","electropop"
"AR03BDP1187FB5B324","Britney Spears","usa"
"AR03BDP1187FB5B324","Britney Spears","dance-pop"
"ARTJJZZ1187B9BA5E7","Rishi Rich","production music"
"ARGWIHH1187B9A79B0","Test Icicles","indie"
"ARGWIHH1187B9A79B0","Test Icicles","alternative"
"ARGWIHH1187B9A79B0","Test Icicles","rock"
"ARGWIHH1187B9A79B0","Test Icicles","experimental"
"ARGWIHH1187B9A79B0","Test Icicles","british"
"ARGWIHH1187B9A79B0","Test Icicles","indie rock"
"ARLV8S31187B988B71","Georges Brassens","french"
"ARLV8S31187B988B71","Georges Brassens","singer"
"ARLV8S31187B988B71","Georges Brassens","guitarist"
"ARLV8S31187B988B71","Georges Brassens","guitariste"
"ARLV8S31187B988B71","Georges Brassens","chanteur"
"ARLV8S31187B988B71","Georges Brassens","france"
"ARLV8S31187B988B71","Georges Brassens","francophone"
"ARLV8S31187B988B71","Georges Brassens","songwriter"
"ARLV8S31187B988B71","Georges Brassens","parolier"
"ARLV8S31187B988B71","Georges Brassens","compositeur"
"ARLV8S31187B988B71","Georges Brassens","composer"
"ARLV8S31187B988B71","Georges Brassens","lyricist"
"ARLV8S31187B988B71","Georges Brassens","chanson"
"ARLV8S31187B988B71","Georges Brassens","chanson française"
"ARLV8S31187B988B71","Georges Brassens","français"
"ARXI7WU1187FB4D75E","Tinariwen","malian"
"ARXI7WU1187FB4D75E","Tinariwen","african"
"ARXI7WU1187FB4D75E","Tinariwen","world"
"ARVG4OK1187B9B6BD3","The Killers","rock and indie"
"ARVG4OK1187B9B6BD3","The Killers","united states"
"ARVG4OK1187B9B6BD3","The Killers","alternative rock"
"ARVG4OK1187B9B6BD3","The Killers","american"
"ARVG4OK1187B9B6BD3","The Killers","usa"
"ARVG4OK1187B9B6BD3","The Killers","heartland rock"
"ARVG4OK1187B9B6BD3","The Killers","américain"
"ARPDVPJ1187B9ADBE9","Usher","hip hop rnb and dance hall"
"ARE1DU51187B99BB83","The Hollywood Brats","uk"
"ARE1DU51187B99BB83","The Hollywood Brats","punk"
"ARE1DU51187B99BB83","The Hollywood Brats","rock"
"ARE1DU51187B99BB83","The Hollywood Brats","london"
"ARE1DU51187B99BB83","The Hollywood Brats","england"
"ARJ7KF01187B98D717","Coldplay","british"
"ARJ7KF01187B98D717","Coldplay","uk"
"ARJ7KF01187B98D717","Coldplay","alternative rock"
"ARJ7KF01187B98D717","Coldplay","piano pop"
"ARJ7KF01187B98D717","Coldplay","parlophone"
"ARJ7KF01187B98D717","Coldplay","english"
"ARJ7KF01187B98D717","Coldplay","piano rock"
"ARJ7KF01187B98D717","Coldplay","britannique"
"ARJ7KF01187B98D717","Coldplay","rock and indie"
"ARJ7KF01187B98D717","Coldplay","united kingdom"
"ARJ7KF01187B98D717","Coldplay","pop rock"
"ARJ7KF01187B98D717","Coldplay","rock"
"AR3MSAN1187B98F06B","OutKast featuring George Clinton","funk"
"AR3MSAN1187B98F06B","OutKast featuring George Clinton","southern hip-hop"
"AR3MSAN1187B98F06B","OutKast featuring George Clinton","experimental"
"AR3MSAN1187B98F06B","OutKast featuring George Clinton","alternative hip-hop"
"AR3MSAN1187B98F06B","OutKast featuring George Clinton","hip hop rnb and dance hall"
"AR3MSAN1187B98F06B","OutKast featuring George Clinton","hip-hop"
"AR3MSAN1187B98F06B","OutKast featuring George Clinton","american"
"ARQ76LG1187B9ACD84","Black Flag","hardcore punk"
"ARQ76LG1187B9ACD84","Black Flag","california"
"ARQ76LG1187B9ACD84","Black Flag","hermosa beach"
"ARQ76LG1187B9ACD84","Black Flag","usa"
"ARQ76LG1187B9ACD84","Black Flag","rock and indie"
"ARQ76LG1187B9ACD84","Black Flag","classic hardcore punk"
"ARQ76LG1187B9ACD84","Black Flag","california punk"
"ARQ76LG1187B9ACD84","Black Flag","classic punk"
"ARQ76LG1187B9ACD84","Black Flag","punk"
"ARIN12F1187FB3E92C","Grant Geissman","production music"
"ARYV1OT1187B9B4C8E","Commander Cody And His Lost Planet Airman","country"
"AREBWEH1187B99EA9A","Beherit","finnish"
"ARO0QD41187FB3AB0A","Keb' Mo'","classic pop and rock"
"ARKU3Z61187FB51DCA","Rihanna","barbadian"
"ARKU3Z61187FB51DCA","Rihanna","pop and chart"
"ARKU3Z61187FB51DCA","Rihanna","barbade"
"ARKU3Z61187FB51DCA","Rihanna","barbadien"
"ARKU3Z61187FB51DCA","Rihanna","pop"
"ARKU3Z61187FB51DCA","Rihanna","dance-pop"
"ARKU3Z61187FB51DCA","Rihanna","contemporary r b"
"ARKU3Z61187FB51DCA","Rihanna","rnb"
"ARKU3Z61187FB51DCA","Rihanna","barbados"
"ARJCOPY1187FB5C315","K'Naan","soomaaliya"
"ARJCOPY1187FB5C315","K'Naan","canada"
"ARQCHDN1187FB4C7C2","Luiz Bonfa","brazil"
"ARTYXQC1187B9ACAB2","Shaggy","jamaican"
"ARTYXQC1187B9ACAB2","Shaggy","pop and chart"
"AR0IVSA1187FB4F069","Helmet","rock and indie"
"ARQXR6R1187FB46FD6","Soul Asylum","american underground"
"ARQXR6R1187FB46FD6","Soul Asylum","classic pop and rock"
"ARWA6NT1187FB3F15C","The Cure","new wave"
"ARWA6NT1187FB3F15C","The Cure","british"
"ARWA6NT1187FB3F15C","The Cure","post-punk"
"ARWA6NT1187FB3F15C","The Cure","uk"
"ARWA6NT1187FB3F15C","The Cure","goth"
"ARWA6NT1187FB3F15C","The Cure","english"
"ARWA6NT1187FB3F15C","The Cure","rock"
"ARWA6NT1187FB3F15C","The Cure","gothic rock"
"ARWA6NT1187FB3F15C","The Cure","alternative rock"
"ARWA6NT1187FB3F15C","The Cure","pop"
"ARWA6NT1187FB3F15C","The Cure","alternative"
"ARWA6NT1187FB3F15C","The Cure","england"
"ARWA6NT1187FB3F15C","The Cure","crawley"
"ARWA6NT1187FB3F15C","The Cure","classic pop and rock"
"ARWA6NT1187FB3F15C","The Cure","gothic"
"ARWA6NT1187FB3F15C","The Cure","britannique"
"ARFT5CP1187FB50263","Junior Jack","italian"
"ARFT5CP1187FB50263","Junior Jack","belgian"
"ARFT5CP1187FB50263","Junior Jack","european"
"ARFT5CP1187FB50263","Junior Jack","dance and electronica"
"ARCF06I1187B995398","K-OS","hip-hop"
"ARCF06I1187B995398","K-OS","canadian hip-hop"
"ARCF06I1187B995398","K-OS","alternative rap"
"ARCF06I1187B995398","K-OS","canada"
"ARCF06I1187B995398","K-OS","canadian"
"ARCF06I1187B995398","K-OS","singer"
"ARCF06I1187B995398","K-OS","rapper"
"ARCF06I1187B995398","K-OS","hip hop"
"ARCF06I1187B995398","K-OS","producer"
"ARD842G1187B997376","Blue Rodeo","canadian"
"ARD842G1187B997376","Blue Rodeo","country rock"
"ARD842G1187B997376","Blue Rodeo","rock"
"ARD842G1187B997376","Blue Rodeo","folk"
"ARIPLUN1187B99B9F9","The Police","british"
"ARIPLUN1187B99B9F9","The Police","uk"
"ARIPLUN1187B99B9F9","The Police","rock"
"ARIPLUN1187B99B9F9","The Police","new wave"
"ARIPLUN1187B99B9F9","The Police","english"
"ARIPLUN1187B99B9F9","The Police","classic pop and rock"
"ARIPLUN1187B99B9F9","The Police","post-punk"
"ARIPLUN1187B99B9F9","The Police","england"
"ARIPLUN1187B99B9F9","The Police","alternative"
"ARW9QSZ1187FB4B93E","George Harrison","british"
"ARW9QSZ1187FB4B93E","George Harrison","english"
"ARW9QSZ1187FB4B93E","George Harrison","rock"
"ARW9QSZ1187FB4B93E","George Harrison","pop"
"ARW9QSZ1187FB4B93E","George Harrison","classic pop and rock"
"ARW9QSZ1187FB4B93E","George Harrison","my sweet lord"
"ARW9QSZ1187FB4B93E","George Harrison","folk"
"ARW9QSZ1187FB4B93E","George Harrison","uk"
"ARW9QSZ1187FB4B93E","George Harrison","united kingdom"
"AR392MV1187FB3C3FE","Connie Francis","american"
"AR392MV1187FB3C3FE","Connie Francis","pop"
"ARG3UX61187B9AC05A","D.O.W.N.","metal"
"ARG3UX61187B9AC05A","D.O.W.N.","rock and indie"
"AR3MSAN1187B98F06B","OutKast","funk"
"AR3MSAN1187B98F06B","OutKast","southern hip-hop"
"AR3MSAN1187B98F06B","OutKast","experimental"
"AR3MSAN1187B98F06B","OutKast","alternative hip-hop"
"AR3MSAN1187B98F06B","OutKast","hip hop rnb and dance hall"
"AR3MSAN1187B98F06B","OutKast","hip-hop"
"AR3MSAN1187B98F06B","OutKast","american"
"ARGK9MB1187FB37402","MIMS","hip hop rnb and dance hall"
"ARJB9TE1187FB3A9F8","The Edgar Broughton Band","uk"
"ARJB9TE1187FB3A9F8","The Edgar Broughton Band","british"
"ARJB9TE1187FB3A9F8","The Edgar Broughton Band","english"
"ARJB9TE1187FB3A9F8","The Edgar Broughton Band","rock and indie"
"ARH4N0N1187FB3E1F1","Malkit Singh","bhangra"
"ARH4N0N1187FB3E1F1","Malkit Singh","punjabi"
"AREV2491187B9B017E","Mobb Deep","new york"
"AREV2491187B9B017E","Mobb Deep","us"
"AREV2491187B9B017E","Mobb Deep","hip-hop"
"AREV2491187B9B017E","Mobb Deep","rap"
"AREV2491187B9B017E","Mobb Deep","hip hop rnb and dance hall"
"ARKWCGR1187B992B71","Patricia Kaas","french"
"ARSW5F51187FB4CFC9","Alice In Chains","grunge"
"ARSW5F51187FB4CFC9","Alice In Chains","alternative metal"
"ARSW5F51187FB4CFC9","Alice In Chains","hard rock"
"ARSW5F51187FB4CFC9","Alice In Chains","rock"
"ARSW5F51187FB4CFC9","Alice In Chains","metal"
"ARSW5F51187FB4CFC9","Alice In Chains","américain"
"ARSW5F51187FB4CFC9","Alice In Chains","usa"
"ARSW5F51187FB4CFC9","Alice In Chains","heavy metal"
"ARSW5F51187FB4CFC9","Alice In Chains","american"
"ARU9KWP1187B98B2A7","Busdriver","hip hop rnb and dance hall"
"ARADC5W1187B993322","Dottie Rambo_ The Whites","american"
"ARGJ0911187FB4613F","Maria Muldaur","classic pop and rock"
"ARGJ0911187FB4613F","Maria Muldaur","folk"
"AR7CCCC1187FB578FF","Don Gibson","american"
"ARBYFR71187B99A2A4","Sam Baker","folk"
"AR91C8S1187B990901","Bruce Springsteen","rock"
"AR91C8S1187B990901","Bruce Springsteen","american"
"AR91C8S1187B990901","Bruce Springsteen","heartland rock"
"AR91C8S1187B990901","Bruce Springsteen","folk"
"AR91C8S1187B990901","Bruce Springsteen","classic pop and rock"
"AR91C8S1187B990901","Bruce Springsteen","américain"
"AR91C8S1187B990901","Bruce Springsteen","usa"
"AR0VZWC1187B99BA57","The Berzerker","grindcore"
"AR6QQY41187B990574","Danny Wilson","classic pop and rock"
"AR5OH2Z1187B9A46A9","Iggy Pop","hard rock"
"AR5OH2Z1187B9A46A9","Iggy Pop","protopunk"
"AR5OH2Z1187B9A46A9","Iggy Pop","punk rock"
"AR5OH2Z1187B9A46A9","Iggy Pop","garage rock"
"AR5OH2Z1187B9A46A9","Iggy Pop","shock rock"
"AR5OH2Z1187B9A46A9","Iggy Pop","rock"
"AR5OH2Z1187B9A46A9","Iggy Pop","glam rock"
"AR5OH2Z1187B9A46A9","Iggy Pop","american"
"AR5OH2Z1187B9A46A9","Iggy Pop","classic pop and rock"
"AR5OH2Z1187B9A46A9","Iggy Pop","usa"
"ARBNXYA1187FB51C50","Daddy Yankee / Bounty Killer","hip hop rnb and dance hall"
"ARIMJFK1187FB4ED3E","Luke Vibert","electronica"
"ARIMJFK1187FB4ED3E","Luke Vibert","uk"
"ARIMJFK1187FB4ED3E","Luke Vibert","mo wax"
"ARIMJFK1187FB4ED3E","Luke Vibert","warp"
"ARIMJFK1187FB4ED3E","Luke Vibert","british"
"ARIMJFK1187FB4ED3E","Luke Vibert","english"
"ARIMJFK1187FB4ED3E","Luke Vibert","dance and electronica"
"ARRU9GR1187FB43F56","Blind Willie McTell","prewar blues"
"ARRU9GR1187FB43F56","Blind Willie McTell","blues"
"ARRU9GR1187FB43F56","Blind Willie McTell","acoustic blues"
"ARTL6FB1187FB4EAA7","Kool Keith","us"
"ARTL6FB1187FB4EAA7","Kool Keith","hiphop"
"ARTL6FB1187FB4EAA7","Kool Keith","hip hop"
"ARBOG0H1187B99F775","MxPx","punk rock"
"ARBOG0H1187B99F775","MxPx","rock"
"ARBOG0H1187B99F775","MxPx","american"
"ARBOG0H1187B99F775","MxPx","pop punk"
"ARBOG0H1187B99F775","MxPx","punk"
"ARBOG0H1187B99F775","MxPx","usa"
"ARBOG0H1187B99F775","MxPx","christian punk"
"ARBOG0H1187B99F775","MxPx","alt punk"
"ARW63KF1187B98AC48","Julien Clerc","french"
"ARYGXKQ11E2835CE3B","Styles P","hip hop rnb and dance hall"
"AR9I1L41187FB37F0E","Harry Connick_ Jr.","pop rock"
"AR9I1L41187FB37F0E","Harry Connick_ Jr.","swing"
"AR9I1L41187FB37F0E","Harry Connick_ Jr.","rock"
"AR9I1L41187FB37F0E","Harry Connick_ Jr.","jazz-funk"
"AR9I1L41187FB37F0E","Harry Connick_ Jr.","jazz"
"AR9I1L41187FB37F0E","Harry Connick_ Jr.","american"
"AR9I1L41187FB37F0E","Harry Connick_ Jr.","pop"
"AR9I1L41187FB37F0E","Harry Connick_ Jr.","easy listening soundtracks and musicals"
"ARIBE791187FB3FFA5","Mick Hucknall","classic pop and rock"
"ARU9KWP1187B98B2A7","Busdriver featuring Abstract Rude & Ellay Khule","hip hop rnb and dance hall"
"ARUP17W1187B98CAB9","Charlie Byrd","swing"
"ARUP17W1187B98CAB9","Charlie Byrd","bossa nova"
"ARUP17W1187B98CAB9","Charlie Byrd","latin jazz"
"ARUP17W1187B98CAB9","Charlie Byrd","brazilian"
"ARUP17W1187B98CAB9","Charlie Byrd","jazz"
"ARUP17W1187B98CAB9","Charlie Byrd","american"
"ARUP17W1187B98CAB9","Charlie Byrd","brazilian jazz"
"ARZVTZN1187FB579D4","Jim Reeves","classic pop and rock"
"ARYML1P1187B9AF39B","Devo","post-punk"
"ARYML1P1187B9AF39B","Devo","american"
"ARYML1P1187B9AF39B","Devo","electronic"
"ARYML1P1187B9AF39B","Devo","art punk"
"ARYML1P1187B9AF39B","Devo","synthpop"
"ARYML1P1187B9AF39B","Devo","new wave"
"ARYML1P1187B9AF39B","Devo","classic pop and rock"
"ARYML1P1187B9AF39B","Devo","akron"
"ARYML1P1187B9AF39B","Devo","ohio"
"ARYML1P1187B9AF39B","Devo","punk"
"ARYML1P1187B9AF39B","Devo","usa"
"ART4QZC1187FB51612","Janet Jackson","pop and chart"
"ART4QZC1187FB51612","Janet Jackson","the queen"
"ART4QZC1187FB51612","Janet Jackson","janet-jackson"
"ARA8DDQ1187B9AE3A0","Eason Chan","chinese"
"ARA8DDQ1187B9AE3A0","Eason Chan","mandarin"
"ARA8DDQ1187B9AE3A0","Eason Chan","hong kong"
"ARHRKTK1187B99E1D5","Jackie Wilson","classic pop and rock"
"AROJ4RQ1187FB50102","Pinch","production music"
"AR74W1A1187FB5ACFC","Devanic","melodic death metal"
"AR74W1A1187FB5ACFC","Devanic","austria"
"AR74W1A1187FB5ACFC","Devanic","metal"
"AR74W1A1187FB5ACFC","Devanic","death metal"
"AR74W1A1187FB5ACFC","Devanic","melodeath"
"AR74W1A1187FB5ACFC","Devanic","danzer"
"AR74W1A1187FB5ACFC","Devanic","melodic"
"AR74W1A1187FB5ACFC","Devanic","vienna"
"AR74W1A1187FB5ACFC","Devanic","in flames"
"ARC8CQZ1187B98DECA","Jack Johnson","folk"
"ARC8CQZ1187B98DECA","Jack Johnson","soft rock"
"ARC8CQZ1187B98DECA","Jack Johnson","acoustic"
"ARC8CQZ1187B98DECA","Jack Johnson","rock"
"ARC8CQZ1187B98DECA","Jack Johnson","american"
"ARC8CQZ1187B98DECA","Jack Johnson","surf"
"ARC8CQZ1187B98DECA","Jack Johnson","pop and chart"
"AR9I1L41187FB37F0E","Harry Connick_ Jr","pop rock"
"AR9I1L41187FB37F0E","Harry Connick_ Jr","swing"
"AR9I1L41187FB37F0E","Harry Connick_ Jr","rock"
"AR9I1L41187FB37F0E","Harry Connick_ Jr","jazz-funk"
"AR9I1L41187FB37F0E","Harry Connick_ Jr","jazz"
"AR9I1L41187FB37F0E","Harry Connick_ Jr","american"
"AR9I1L41187FB37F0E","Harry Connick_ Jr","pop"
"AR9I1L41187FB37F0E","Harry Connick_ Jr","easy listening soundtracks and musicals"
"ARYOPH81187B98AEED","Converge","rock and indie"
"ARF3L8J1187B9B7866","Astarte","black metal"
"ARLHO5Z1187FB4C861","Beastie Boys","hip hop"
"ARLHO5Z1187FB4C861","Beastie Boys","usa"
"ARLHO5Z1187FB4C861","Beastie Boys","rock"
"ARLHO5Z1187FB4C861","Beastie Boys","american"
"ARLHO5Z1187FB4C861","Beastie Boys","rap rock"
"ARLHO5Z1187FB4C861","Beastie Boys","rap"
"ARLHO5Z1187FB4C861","Beastie Boys","punk"
"ARLHO5Z1187FB4C861","Beastie Boys","américain"
"ARLHO5Z1187FB4C861","Beastie Boys","rock and indie"
"ARLHO5Z1187FB4C861","Beastie Boys","us"
"ARLHO5Z1187FB4C861","Beastie Boys","hiphop"
"ARLHO5Z1187FB4C861","Beastie Boys","hip-hop"
"ARUP17W1187B98CAB9","Charlie Byrd","swing"
"ARUP17W1187B98CAB9","Charlie Byrd","bossa nova"
"ARUP17W1187B98CAB9","Charlie Byrd","latin jazz"
"ARUP17W1187B98CAB9","Charlie Byrd","brazilian"
"ARUP17W1187B98CAB9","Charlie Byrd","jazz"
"ARUP17W1187B98CAB9","Charlie Byrd","american"
"ARUP17W1187B98CAB9","Charlie Byrd","brazilian jazz"
"ARKIYC51187FB4775A","Juice Leskinen","finnish"
"AR35YUO1187B9AD83E","Wet Wet Wet","uk"
"AR35YUO1187B9AD83E","Wet Wet Wet","scottish"
"AR35YUO1187B9AD83E","Wet Wet Wet","british"
"AR35YUO1187B9AD83E","Wet Wet Wet","classic pop and rock"
"AR8H87D1187FB3A841","Glen Campbell","classic pop and rock"
"ARDF6RM1187FB5A409","Martin Denny","american"
"ARQRD391187FB5515A","Chelsea","uk"
"ARQRD391187FB5515A","Chelsea","punk"
"ARQRD391187FB5515A","Chelsea","london"
"ARQRD391187FB5515A","Chelsea","england"
"ARQRD391187FB5515A","Chelsea","rock"
"ARQRD391187FB5515A","Chelsea","punk rock"
"ARQRD391187FB5515A","Chelsea","british"
"ARQRD391187FB5515A","Chelsea","english"
"AR52EZT1187B9900BF","Alicia Keys","rnb"
"AR52EZT1187B9900BF","Alicia Keys","neo soul"
"AR52EZT1187B9900BF","Alicia Keys","soul"
"AR52EZT1187B9900BF","Alicia Keys","hip hop rnb and dance hall"
"AR52EZT1187B9900BF","Alicia Keys","united states"
"AR52EZT1187B9900BF","Alicia Keys","singer"
"AR52EZT1187B9900BF","Alicia Keys","american"
"AR52EZT1187B9900BF","Alicia Keys","pianist"
"ARKZJ301187FB521B2","Lily Allen","uk"
"ARKZJ301187FB521B2","Lily Allen","british"
"ARKZJ301187FB521B2","Lily Allen","pop and chart"
"ARKZJ301187FB521B2","Lily Allen","united kingdom"
"ARKZJ301187FB521B2","Lily Allen","electropop"
"ARKZJ301187FB521B2","Lily Allen","britannique"
"ARKZJ301187FB521B2","Lily Allen","pop"
"ARKZJ301187FB521B2","Lily Allen","english"
"ARKR75V1187FB3D4D5","My Chemical Romance","pop and chart"
"AR6CLFP1187B9ACB94","Daniel Johnston","dance and electronica"
"ARWA8AH1187FB3FC84","Hot Chip","uk"
"ARWA8AH1187FB3FC84","Hot Chip","british"
"ARWA8AH1187FB3FC84","Hot Chip","english"
"ARWA8AH1187FB3FC84","Hot Chip","dance and electronica"
"AR3MSAN1187B98F06B","OutKast","funk"
"AR3MSAN1187B98F06B","OutKast","southern hip-hop"
"AR3MSAN1187B98F06B","OutKast","experimental"
"AR3MSAN1187B98F06B","OutKast","alternative hip-hop"
"AR3MSAN1187B98F06B","OutKast","hip hop rnb and dance hall"
"AR3MSAN1187B98F06B","OutKast","hip-hop"
"AR3MSAN1187B98F06B","OutKast","american"
"ARNHMFD1187FB3B3F6","LL Cool J / Freeway","rock and indie"
"ARNHMFD1187FB3B3F6","LL Cool J / Freeway","hip hop"
"ARD5SR21187B9B5F4A","Irwin Goodman","finnish"
"ARRJNTE1187FB44E12","Casiotone For The Painfully Alone","dance and electronica"
"ARUSOMY1187FB4D3B4","Anti-Flag","punk rock"
"ARUSOMY1187FB4D3B4","Anti-Flag","american"
"ARUSOMY1187FB4D3B4","Anti-Flag","usa"
"ARUSOMY1187FB4D3B4","Anti-Flag","rock"
"ARUSOMY1187FB4D3B4","Anti-Flag","hardcore punk"
"ARUSOMY1187FB4D3B4","Anti-Flag","américain"
"ARUSOMY1187FB4D3B4","Anti-Flag","punk"
"ARUSOMY1187FB4D3B4","Anti-Flag","pittsburgh"
"ARUSOMY1187FB4D3B4","Anti-Flag","glenshaw"
"AR1ZKBE1187FB53629","Kraftwerk","german"
"AR1ZKBE1187FB53629","Kraftwerk","electronic"
"AR1ZKBE1187FB53629","Kraftwerk","synthpop"
"AR1ZKBE1187FB53629","Kraftwerk","krautrock"
"AR1ZKBE1187FB53629","Kraftwerk","classic pop and rock"
"AR1ZKBE1187FB53629","Kraftwerk","electro"
"AR1ZKBE1187FB53629","Kraftwerk","european"
"AR1ZKBE1187FB53629","Kraftwerk","düsseldorf"
"AR1ZKBE1187FB53629","Kraftwerk","techno"
"AR1ZKBE1187FB53629","Kraftwerk","rock"
"AR1ZKBE1187FB53629","Kraftwerk","industrial"
"AR93WAA1187FB42116","Cassie","hip hop rnb and dance hall"
"ARYV1OT1187B9B4C8E","Commander Cody And His Lost Planet Airmen","country"
"ARD0FN11187B9B25CD","Bobby Darin","american"
"ARD0FN11187B9B25CD","Bobby Darin","rock"
"ARD0FN11187B9B25CD","Bobby Darin","big band"
"ARD0FN11187B9B25CD","Bobby Darin","pop"
"ARD0FN11187B9B25CD","Bobby Darin","rock and roll"
"ARD0FN11187B9B25CD","Bobby Darin","easy listening soundtracks and musicals"
"ARD0FN11187B9B25CD","Bobby Darin","folk"
"AR0CDSK1187FB52ED6","Asleep At The Wheel","folk"
"ARJBWQI1187B9B17D1","Trivium","thrash metal"
"ARJBWQI1187B9B17D1","Trivium","metalcore"
"ARJBWQI1187B9B17D1","Trivium","metal"
"ARGBG2T1187B9B1670","Massive Töne","hip hop"
"ARGBG2T1187B9B1670","Massive Töne","german"
"AREHK7O1187B9ADDD7","The Cardigans","swedish"
"AREHK7O1187B9ADDD7","The Cardigans","alternative rock"
"AREHK7O1187B9ADDD7","The Cardigans","indie pop"
"AREHK7O1187B9ADDD7","The Cardigans","rock"
"AREHK7O1187B9ADDD7","The Cardigans","european"
"AREHK7O1187B9ADDD7","The Cardigans","rock and indie"
"ARB6OGR1187FB4D43D","M83","shoegaze"
"ARB6OGR1187FB4D43D","M83","electronic"
"ARB6OGR1187FB4D43D","M83","dance and electronica"
"AR68V7Z1187B9A2FCA","Polkaholix","polka"
"ARMR44C1187FB433D2","Penguin Café Orchestra","uk"
"ARMR44C1187FB433D2","Penguin Café Orchestra","british"
"ARMR44C1187FB433D2","Penguin Café Orchestra","english"
"ARMR44C1187FB433D2","Penguin Café Orchestra","world"
"ARMR44C1187FB433D2","Penguin Café Orchestra","folk"
"AR46CAD1187FB4D84B","Bad Religion","usa"
"AR46CAD1187FB4D84B","Bad Religion","american"
"AR46CAD1187FB4D84B","Bad Religion","punk rock"
"AR46CAD1187FB4D84B","Bad Religion","punk"
"AR46CAD1187FB4D84B","Bad Religion","hardcore punk"
"AR46CAD1187FB4D84B","Bad Religion","epitaph"
"AR46CAD1187FB4D84B","Bad Religion","atlantic"
"AR46CAD1187FB4D84B","Bad Religion","classic hardcore punk"
"AR46CAD1187FB4D84B","Bad Religion","melodic hardcore"
"AR46CAD1187FB4D84B","Bad Religion","classic punk"
"AR46CAD1187FB4D84B","Bad Religion","américain"
"AR46CAD1187FB4D84B","Bad Religion","rock and indie"
"AR46CAD1187FB4D84B","Bad Religion","california punk"
"AR46CAD1187FB4D84B","Bad Religion","california"
